idx,text,image_path
262,"CoolBELL 15.6 Inch Laptop Sleeve Bag With Accessories Front Pocket/Fabric Laptop Protective Case For Dell/HP/Acer/ASUS/Lenovo/Ultra-book/Macbook Pro/Macbook Air / (Dark Grey) CoolBELL bases on the cutting-edge of fashion trends. Pursuing the best quality of laptop bag  category and devoting to providing the best product and service to customers. We make every effort to achieve the best in every detail of design, color, material, sewing, sales and service.   Fits 15.6 inch ultrabook brand like Dell/HP/Toshiba/Lenovo/Acer/Macbook air/macbook pro.Which is not too thick.   Suits for College students, businessmen, office staff, teens, students, outdoor gens etc.   Brand: CoolBELL  Description: Leisure Laptop Sleeve Case  Size: 16.4 x 12.5 x 1.0 inches  Weight: 12.8 ounces  Material: Oxford cloth; 210D waterproof polyester lining  Construction: Main compartments designed for keeping laptop. One big front pocket is for keeping item like Power, key, mouse, phone, etc  Style: Simple Steady Shockproof  Features: Study Business Leisure Travel Warm tip: Please do not worry about the no poisonous material smell with the bag when you receive it, the smell will disappear in a airy place for a while.",data/multimodal_search_images/idx_262.jpg
263,"Pink Lizard BGA Spreader Scraper Silver Thermal Grease Paste Compound Scraper Description : BGA Spreaders Scraper Silver Thermal Grease Paste Compound Scraper Minimalist design. Material : Stainless Steel Specifications : 120mm x 10mm (length* width) Uses : Can be used as LCD repair tool, pry the shell tools, doing BGA can used to scrape solder paste, solder paste scratch, help solder paste, etc. Package included : 1 x BGA Spreaders Scraper Details pictures :. If there is a size or colour choice please email me with your choice or it will be sent at random.",data/multimodal_search_images/idx_263.jpg
264,Kanguru Solutions U2-DVD DUPE-D316 Kanguru DVD Duplicator Kanguru Solutions (U2-DVDDUPE-D316) Kanguru DVD Duplicator,data/multimodal_search_images/idx_264.jpg
265,"Tiffen 77mm Photo Essentials Kit with UV Protector, 812 Color Warming, Circular Polarizing Glass Filters and 4 Pocket Pouch Product Description This kit consists of a: a UV Protection filter, an 812 Warming filter, a circular polarizer and 4-pocket filter pouch. UV Protection Filters Haze(UV) filters are wise initial investments. They help protect your valuable investment from dust, moisture and scratches, which can lead to costly repairs. If desired they can be left on the lens at all times for protection. Haze filters provide additional benefits of correction for Ultraviolet(UV) light which can register on film and videotape as a bluish cast and can obscure distant details. Ultraviolet filters allow you to correct for the UV effect to varying degrees. 812 Filters Tiffen's exclusive 812 Filter improves skin tones and is ideal for portraits taken on a cloudy day or outdoors in shade on a sunny day. It also absorbs blue cast often caused by electronic flash and adds warmth to pale washed-out flesh tones. Circular Polarizers Light rays which are reflected become polarized. Polarizing filters are used to select which light rays enter your camera lens. They can remove unwanted reflections from non-metallic surfaces such as water or glass and also saturate colors providing better contrast. The effect can be seen through the viewfinder and changed by rotating the filter. The filter factor varies according to how the filter is rotated and its orientation to the sun. Filter factor is between 2.3 and 2.8 (approx. +1.3 stops). Circular polarizers are specifically designed for use with auto-focus SLR cameras (They will also work on manual systems and video cameras without problems). Amazon.com The prepackaged assortments provide a range of artistic possibilities.",data/multimodal_search_images/idx_265.jpg
266,"Sony KV-27HS420 27-Inch FD Trinitron WEGA HD-Ready CRT TV Product description Sony 27 FD Trinitron(R) WEGA Hi-Scan(TM) TV KV-27HS420 - Supplied Accessories: Instruction Manual, Remote Control, AA Battery (2). If you're not ready for large-screen TV but want to enjoy super-sharp and bright, detailed images and sound, this TV is bound to please. Get phenomenal picture resolution with Sony's KV-27HS420 FD Trinitron(R) WEGA Hi-Scan(TM) TV. This 27"" CRT TV features a FD Trinitron(R) Picture Tube, a Hi-Scan(TM) 1080i Display and DRC(TM) Digital Reality Creation(TM) MultiFunction Circuitry, giving you an incredibly clear and vivid picture. The KV-27HS420 also includes CineMotion Reverse 3-2 Pulldown Technology for improved motion fluidity and detail. TruSurround SRS Audio and an HDMI / HDCP Interface are sure to please your ears and eyes. Steady Sound Automatic Volume Control With BBE Audio Effect Auto Mute Tuner Auto SAP Audio Output (Fixed/Variable) Unit Dimensions (WxHxD) - 30 7/8 x 23 5/8 x 20 1/2 / Weight - 111 lbs Inputs and Outputs - Component Video Input (Y/PB/PR) - 2 Rear, Composite Input - 1 Front/3 Rear, HDMI Interface - 1 Rear, S Video (With Detection) - 1 Front/2 Rear, Control S - 1 Rear, Audio Out - 1 Rear, Monitor - 1 Rear Channel Skip/Add Clock/Timer Two Event Energy Star Compliant Favorite Channel With Preview Front Button Menu Control Channel Jump On Screen Display (English/Spanish/French) Sleep Timer Function Speed Surf Channel Selection Allows V-Chip Parental Control Amazon.com It may look like a standard 27-inch TV, but Sony's high-definition-ready KV-27HS420 FD (flat display) Trinitron WEGA television is anything but standard. The set offers analog and digital high-definition inputs, great audio features, and a suite of picture-enhancing technologies. Whether you're watching VHS tapes, DVDs, or high-definition (480p, 720p, 1080i) broadcasts, your programs will look breathtakingly good. The set's standard 4:3 aspect ratio, Hi-Scan 1080i display, and picture-improvement circuitry let you view a mix of source signals at high resolutions, up to 1080i. DRC--Digital Reality Creation MultiFunction circuitry--upconverts standard interlaced (480i) video sources to 960i or progressive-scan 480p, while inputs as high-quality as 720p (720 lines, progressively scanned) are upsampled to full 1080i. Because DRC processes video signals in real time, it creates an image with 4 times the density of the original signal. Progressive scanning, referred to as 480p and 720p for the number of horizontal lines that compose the video image, creates a picture using twice the scan lines of a conventional DVD picture, giving you higher resolution and sharper images while eliminating nearly all motion artifacts. The set's auto 16:9 enhanced mode detects anamorphically encoded widescreen program sources and offers full picture resolution on the video program, wasting none of its usable lines of resolution on the black bars at the top and bottom of the screen. The KV-27HS420's high-voltage regulator maintains consistent image size, despite variations in brightness during scene changes and channel changes, while magnetic quadra-pole technology reduces ""beam spot"" distortion and improves corner-to-corner focus and picture sharpness. ClearEdge VM wideband velocity modulation improves the definition at picture edges, creating sharper images by slowing the CRT (cathode-ray tube) beam's horizontal scanning during demanding work--say, when rendering transitions from light to dark parts of an image--and speeding it up when scanning easily rendered sections, like broad dark areas. The set's 3D digital comb filter compares each horizontal scanning line with the lines above and below it, as well as with the corresponding lines on previous and subsequent video frames. This results in higher horizontal resolution, higher vertical resolution, and reduced video noise. The KV-27HS420 also employs CineMotion Reverse 3-2 PullDown technology (often called 3:2 pulldown), a handy feature for watching progressive-scan movies in their native 24-frame format. Digital video mastering introduces a common distortion when adjusting 24 frames-per-second movies to 30 fps video; 3:2 pulldown digitally corrects this distortion, removing the redundant information to display a film-frame-accurate picture. Finally, Dynamic Focus circuitry automatically adjusts the picture during each scanning line for consistent corner-to-corner sharpness. Two high-definition component-video inputs grant optimum connection with a DTV decoder and progressive-scan DVD player, while standard composite- and S-video inputs accommodate all DVD players. The set's HDMI interface provides a digital connection with your DTV receiver. HDMI supports standard-definition (SD), enhanced definition (ED), or high-definition (HD) video, plus multi-channel digital audio--all using a single cable. Choose between rear AV inputs and a set of front AV inputs for extra convenience. A rear AV output offers a switchable fixed- and variable-level analog audio output for hookup with a surround receiver or integrated amplifier. The set features stereo speakers (with 10 watts per channel) and BBE sound enhancement. You can label the set's video inputs and channels for easy selection. If you don't have Dolby Pro Logic processing or a surround speaker system, the TV's SRS TruSurround will simulate surround sound through any 2 speakers. Other video technologies include auto white balance, Dynamic Picture Processor circuitry, Trinitone color temperature control, and vertical aperture compensation. An optional accessory for the set is the Sony audio/video cabinet SU-27HX1. What's in the Box TV, remote control (RM-Y197), 2 AA batteries, a user's manual, warranty information.",data/multimodal_search_images/idx_266.jpg
267,Orange Earphones Earbuds In-Ear for iPhone 5 5C 5S 6 6 Plus 6S 6S Plus Headphones Earbuds with Remote & Mic & Volume Control ,data/multimodal_search_images/idx_267.jpg
268,"Digipartspower +16V + 32V AC DC Adapter for HP Photosmart 2575 2575V 2575xi Q3020A 5550v All-in-One Printer Scanner Copier Power Supply Cord Cable Charger Notice: 1. Please make sure the DC output and tip size of ac adapter are accordant before you order. 2. If you use the adapter for a long time, please keep it suitable ventilating and humidity. Do not put it on the skin products. Service Information: For your own interests and safety, if there is any abnormal condition when using the product, please stop using it immediately and contact with our customer service center How to contact us? You can contact us directly from Your Account. Locate the order and click the ""Problem with this order?"" button.  Then select the ""Contact Seller"" button to send us an e-mail message. We would be glad to solve any problem for you within 24 hours.  Your support to our business and your patience on the matter will be really appreciated. Warranty: 30 Days Money Back Guarantee / 60 Days Free Exchange With Paid Return Label / 360 Days Anytime Worry-Free Warranty! / Please contact us with any questions or concerns - we are here to help!",data/multimodal_search_images/idx_268.jpg
269,"Telustyle TV Antenna, Indoor Digital Amplified HDTV Antennas 50-80 Miles Range with Detachable Signal Amplifier 15404 EK-Supremacy EVO is an evolution of a EK-Supremacy flagship performance water block, introduced in 2012. More than one year worth of round-clock development, CFD analysis and rigorous testing is now resulting in ultimate performance, unmatched by any other product on the market. EK-Supremacy EVO is a universal CPU water block that fits all modern CPU sockets with a universal mounting mechanism that offers error-preventing, tool-less installation. The result is a perfect installation which results in optimal performance every time. EK-Supremacy EVO is truly the only product for performance seeking enthusiasts. The key features are: - unmatched thermal performance - more than 2.2°C better performance on most popular LGA-1150 & LGA-2011 processors. - very high-flow design - low hydraulic restricion allows this product to be used in setups using weaker water pumps. - modular design - using various inserts and jets the performance can be further fine-tuned to unleash maximum performance by ensuring the optimal contact with the CPU integrated heat spreader (IHS). The EK-Supremacy EVO uses the same cooling engine as it's predecessor. The cooling liquid accelerates through jet plate's nozzle and turbulently continues its path through numerous very thin channels, which provide extreme heat dissipating surface area. Specifically designed and carefully machined copper base (sometimes referred to as ‘cold plate’) is made from purest copper available on the market and is further polished to absolute mirror finish. This alone greatly improves the cooling performance of EK-Supremacy EVO. The top is made from CNC machined red acrylic glass while the insert is made from injection moulded transparent MABS polymer.. CPU socket compatibility: - Intel LGA-775 - Intel LGA-1150/1151/1155/1156 - Intel LGA-1366 - Intel LGA-2011(-3) - AMD Sockets: 939, 754, 940 - AMD Sockets: AM2, AM2+, AM3, AM3+,FM2, FM2+",data/multimodal_search_images/idx_269.jpg
270,Kastar NPBN1 Battery and Charger Kit for Sony NP-BN1 N Type Battery and Sony Cybershot DSC-TX5 DSC-TX7 DSC-TX9 DSC-WX30 DSC-WX50 DSC-WX70 DSC-WX9 DSC-QX10 DSC-QX100 DSC-TX10 DSC-TX20 DSC-TX30 Cameras 1. Compatible with battery models: Sony NP-BN1 Sony Type N 2. Compatible with charger models: Sony BC-CSN BC-CSNB 3. Compatible with camera models: Sony Cyber-shot DSC-J10 Sony Cyber-shot DSC-QX10 Sony Cyber-shot DSC-QX30 Sony Cyber-shot DSC-QX100  Sony Cyber-shot DSC-T99 Sony Cyber-shot DSC-T110  Sony Cyber-shot DSC-TF1 Sony Cyber-shot DSC-TX5 Sony Cyber-shot DSC-TX7 Sony Cyber-shot DSC-TX9 Sony Cyber-shot DSC-TX10 Sony Cyber-shot DSC-TX20 Sony Cyber-shot DSC-TX30 Sony Cyber-shot DSC-TX55 Sony Cyber-shot DSC-TX66 Sony Cyber-shot DSC-TX100V Sony Cyber-shot DSC-TX200V  Sony Cyber-shot DSC-W310 Sony Cyber-shot DSC-W320 Sony Cyber-shot DSC-W330 Sony Cyber-shot DSC-W350 Sony Cyber-shot DSC-W360 Sony Cyber-shot DSC-W380 Sony Cyber-shot DSC-W390 Sony Cyber-shot DSC-W510 Sony Cyber-shot DSC-W515PS Sony Cyber-shot DSC-W520 Sony Cyber-shot DSC-W530 Sony Cyber-shot DSC-W550 Sony Cyber-shot DSC-W560 Sony Cyber-shot DSC-W570 Sony Cyber-shot DSC-W580 Sony Cyber-shot DSC-W610 Sony Cyber-shot DSC-W620 Sony Cyber-shot DSC-W630 Sony Cyber-shot DSC-W650 Sony Cyber-shot DSC-W670 Sony Cyber-shot DSC-W690 Sony Cyber-shot DSC-W710 Sony Cyber-shot DSC-W730 Sony Cyber-shot DSC-W800 Sony Cyber-shot DSC-W810 Sony Cyber-shot DSC-W830  Sony Cyber-shot DSC-WX5 Sony Cyber-shot DSC-WX7 Sony Cyber-shot DSC-WX9 Sony Cyber-shot DSC-WX10 Sony Cyber-shot DSC-WX30 Sony Cyber-shot DSC-WX50 Sony Cyber-shot DSC-WX60 Sony Cyber-shot DSC-WX70 Sony Cyber-shot DSC-WX80 Sony Cyber-shot DSC-WX100 Sony Cyber-shot DSC-WX150 Sony Cyber-shot DSC-WX200 Sony Cyber-shot DSC-WX220,data/multimodal_search_images/idx_270.jpg
271,"Universal Firestick Remote Cover Glow in The Dark - TV Stick 4k Remote Cover 2nd/3rd Gen, Firestick Remote Case Anti Slip Silicone Sleeve (Blue ) ",data/multimodal_search_images/idx_271.jpg
272,"MCTOPZO Cord Management Organizer Kit, Cable Management, Cable Organizer, Wire Organizer, Cord Holder for Desk, Adhesive Cable Clips,for Office Home（94PCS） ",data/multimodal_search_images/idx_272.jpg
273,"GOHIGH Lens Replacement for GoPro Hero 9 Black, Protective Lens Glass Cover Action Camera Accessories Repair Part ",data/multimodal_search_images/idx_273.jpg
274,"iPhone 6S Case, Scottii Luxurii Clear Case (4.7-Inch Screen), [Scratch Resistant] iPhone 6 Case [Crystal Clear] (Metallic Silver) Luxuriously protect your iPhone 6/6S with the Scottii luxury clear case. This iPhone 6 case provides the perfect combination of style and protection. An inner layer of high quality TPU (thermoplastic polyurethane) paired with a sturdy PC (polycarbonate) bumper provides added strength and protection. An ergonomically designed bumper allows for enhanced grip and comfort while your iPhone's natural elegance is displayed through the scratch resistant, crystal clear TPU. Raised bezels keep the camera and screen off of flat surfaces, helping to avoid scratches, while the expanded headphone jack and charging port ensure plug compatibility. The luxury clear case for iPhone 6 and iPhone 6S provides increased shock absorption and the enlarged cutout allows for easy access to the vibration button. Scottii's luxury iPhone 6S case is the perfect fit for you and your lifestyle.",data/multimodal_search_images/idx_274.jpg
275,"Pyle PLPW12D 12"" 3200W 4-Ohm DVC Car Subwoofer Sub 2 Pack w/ DVC 4 Ohm Impedance, Black Steel Basket, & Non Press Paper Cone and Dual Ported Enclosure **Package Includes:**<br> 2 x Pyle PLPW12D 12"" 1600W Subwoofers<br> 1 x Q POWER 12"" Dual Vented Subwoofer Enclosure The **Pyle PLPW12D** small enclosure unit will add extra punch to your low end and give you that huge sound you want. The sound is produced by a 2 Inch 4 layer high temperature dual voice coil with 60 oz. heavy duty magnet, pushing 1,600 watt (3200W per pair) MAX power. It’s all housed in a stamped steel basket for durability. Your booming sound is enhanced by the wide, non fatiguing rubber suspension, specially designed rubber magnet boot, non press cone, specially treated foam surround, along with bumped and vented motor construction that keeps your equipment safe and extends the life of the subwoofer. If you are looking for a clean cut, powerful, and versatile new sound, Pyle has your audio solution. Add performance and quality enhancement to your audio system with high quality and rugged subwoofers. The **Q POWER 12""** Dual Heavy Duty Vented Subwoofer Enclosure features solid 5/8"" MDF construction, charcoal carpet covering, a dual vented design, and terminal cup connectors. Turn your ride into a sound machine with the help of the Q POWER 12"" Dual Heavy Duty Vented Subwoofer Enclosure! **We are an authorized Pyle & Q Power dealer**",data/multimodal_search_images/idx_275.jpg
276,250GB Hard Disk Drive/HDD for Dell Inspiron 13 1318 14 1520 1521 1525 1526 1705 6400 640m 9400 E1405 E1505 E1705 Mini 10 PP23LA pp22l pp22x 250GB Hard Disk Drive/HDD for Dell Inspiron 13 1318 14 1520 1521 1525 1526 1705 6400 640m 9400 E1405 E1505 E1705 Mini 10 PP23LA pp22l pp22x,data/multimodal_search_images/idx_276.jpg
277,Intel Dual Band Wireless-Ac 8265 w/Bluetooth 8265.NGWMG INTEL WIFI WIRELESS-AC 8265 8265.NGWMG DUAL BAND 2X2 AC + BLUETOOTH M.2 BROWN BO,data/multimodal_search_images/idx_277.jpg
278,"Sony XBR65X900F 65-Inch 4K Ultra HD Smart LED TV with $40 Off TV Wall Mount BEYOND HIGH DEFINITION: The Sony X900F model television offers the best in 4K HD TV picture quality. With stunning clarity plus high dynamic range color, contrast and detail, and full array local dimming technology, enjoy a lifelike picture, enhanced contrast and remarkable brightness packed inside an incredibly slim design. ENHANCED QUALITY: Featuring the X1 Extreme Processor, 4K X Reality PRO and X tended Dynamic Range PRO 6X, this to offers superior brightness and a wide contrast range for a premium 4K television experience. Enjoy detailed and powerful real time image processing whether you are surfing channels, watching a movie or playing a video game. PREMIUM DISPLAY: The Sony X900F includes X Motion Clarity technology and a TRILUMINOS display. X Motion offers the best in fast action clarity to control blurriness and maintain smooth, clear and bright images whether you are watching a high speed chase in an action movie or speed skating. TRILUMINOS combined with 4K HDR Super Bit Mapping provides the widest, brightest and most vivid color palette seen on a TV. VOICE CONTROL: This TV offers voice control compatibility with Alexa and Google Home. Ask your TV do things like cast and control videos from YouTube with Google Home or change the channel or volume with Alexa. And, with built in Google Assistant, talk into your remote to play your favorite movie, check the score of your favorite team, and control your TV and even your home. MULTIPLE INPUTS: Currently supporting HDR10, HLG and Dolby Vision, this TV features 4 HDMI, 2 USB2. 0, 1 USB3. 0 and 1 Composite port for a variety of input/output options for easy switching between your favorite devices, gaming consoles and more. BOX INCLUDES: Voice Remote Control, Batteries, AC Power Cord Spec (US, 2pin, flat blades, Polarity), IR Blaster, Operating Instructions, Quick Setup Guide / Supplement CUE, Table Top Stand (Assembly required). The power consumption (operation) is 177 watts while in stand by mode the power consumption is 0.5 watts. Display language - English, Spanish, French.",data/multimodal_search_images/idx_278.jpg
279,"[Upgraded Version] RunningSnail Emergency Weather AM/FM NOAA Solar Powered Wind up Radio with SOS, 2000mAh Power Bank for Cell Phone and LED Flashlight ",data/multimodal_search_images/idx_279.jpg
280,Lightdow 420-800mm f/8.3 Manual Zoom Super Telephoto Lens + T Mount Ring for Nikon D3500 D5600 D7500 D500 D600 D700 D750 D800 D850 D3200 D3400 D5100 D5200 D5300 D7000 D7200 Camera (White Version) ,data/multimodal_search_images/idx_280.jpg
281,1510X Projector Lamp Replacement for DELL (Housing Included) ,data/multimodal_search_images/idx_281.jpg
282,"Charger for MacBook Pro 10FT, 96W USB C Charger Power Adapter for MacBook Pro 16, 15, 14, 13 inch 2023, 2022 2021, 2020, 2019, M1 M2 MacBook Air, LED, 5A USB-C Cable Charging as Fast as MagSafe 3 ",data/multimodal_search_images/idx_282.jpg
283,"BM Premium 2-Pack of NP-85 Batteries and Charger Kit for FujiFilm FinePix S1 SL240 SL260 SL280 SL300 SL305 SL1000 Digital Camera Bring your digital camera back to life with a new battery. Make sure you never miss another once-in-a-lifetime moment by having a new NP-85 battery specifically designed for your Fujifilm FinePix digital cameras. BM Premium rechargeable batteries are engineered to meet or exceed OEM specifications and feature the latest battery technology, including advanced circuitry, voltage regulation, and thermal circuit protection. Battery includes a one-year warranty. Battery is compatible with the following cameras: FinePix SL240  FinePix SL260  FinePix SL280  FinePix SL300  FinePix SL305  FinePix SL1000 Kit Includes: Qty 2 BM Premium NP-85 Batteries Qty 1 Battery Charger for NP85 Battery",data/multimodal_search_images/idx_283.jpg
284,"CUK HP Pavilion 17 Touch Gaming Notebook (i7-7700HQ, 16GB DDR4 RAM, 1TB SSHD, NVIDIA GTX 1050 4GB, 17.3"" Full HD Touchscreen, Windows 10) Best Laptop for Media Students Photographers Photoshop ",data/multimodal_search_images/idx_284.jpg
285,CPU&GPU Cooling Fan for Lenovo Yoga 720-13IKB AT1YJ002SS0 EG50040S1-C990-S9A EG50040S1-CA30-S9A Package include: 1x CPU&GPU Cooling Fan Comaptible with models: FOR Lenovo Yoga 720-13IKB,data/multimodal_search_images/idx_285.jpg
286,"Funkprofi Kids Digital Camera 1080P HD Video Recorder 12MP Camcorder Mini Camera with Anti-Slip Buckle, Supports Up to 32G TF Card, Ideal Gift for for Boys and Girls (Blue) ",data/multimodal_search_images/idx_286.jpg
287,"KECOP Baby Pink USB Wire Keyboard with Rainbow LED Backlight Full 104 Keys Water-Resistant Mechanical Feeling Game Keyboard for Desktop, Computer, PC (Baby Pink) ",data/multimodal_search_images/idx_287.jpg
288,KKstorm School Headset for School: Student Headphones Bulk for Classroom Headphones Class Set Bulk Order of Headphones Class Sets of Headphones for Students (Green) ,data/multimodal_search_images/idx_288.jpg
289,MeeToo Electric Lighter Candle Lighter Rechargeable Lighter Plasma Arc Lighter for Candle Camping (Green) ,data/multimodal_search_images/idx_289.jpg
290,Allegra Allergy 45ct + 15 Free ,data/multimodal_search_images/idx_290.jpg
291,"InvoSpa Shiatsu Back Shoulder and Neck Massager with Heat - Deep Tissue Kneading Pillow Massage - Back Massager, Shoulder Massager, Electric Full Body Massager Gift - Massagers for Neck and Back ",data/multimodal_search_images/idx_291.jpg
292,"MAYIWO Aocate Dial Adjustable Glasses Variable Focus For Reading Distance Vision Eyeglasses, Black, 28.0 grams Our reading eyewear is the fully adjustable eyeglasses that let you match your vision focus. It’s the perfect backup pair of glasses should something happen to your regular pair.Specifications:Gender: UnisexAdjustable Focus: -6.00 to +3.00Material: PCColor: BlackLens Height: 35mm/1.38inLens Width: 51mm/2.01inBridge: 16mm/0.63in Leg Height: 126mm/4.96inPackage included:1 x Adjustable Strength Lens Reading Glasses1 x glasses case1 x cleaning cloth1 x English User Manual Usage methodHyperopia:1. Please cover one eye with your hand, and look at the objects 6 meters away. At the same time, turn the adjusting button with the other hand forward or backward until you can see the object clearly.2. Cover the other eye and repeat3. After the left and right eyes are adjusted respectively, both hands will fine tune the left and right rotary buttons until they are the most suitable pupil distanceMyopia: focus on an object and set aside a suitable distance for readingRepeat the above stepsNote:These eyeglasses will not correct astigmatism. The lenses in these glasses are not for prescription lenses. DO NOT use for driving and other operating heavy machinery.",data/multimodal_search_images/idx_292.jpg
293,"Kal 100 Mcg Selenium Yeast Free Tablets, 100 Count Yeast free, fast acting, dietary supplement. Selenium provides nutritive support for assisting vitamin e as a component of glutathione peroxidase, a potent ntioxidantselenium provides nutritive support for healthy cell maitenancefast acting capsules",data/multimodal_search_images/idx_293.jpg
294,"Rocky Mountain Oils Cinnamon Bark Essential Oil - 100% Pure and Natural Aromatherapy Essential Oils for Diffuser, Topical, and Home - 5ml ",data/multimodal_search_images/idx_294.jpg
295,"24 Rolls of Recycled & Sustainable Bumroll Toilet Paper - Soft, Absorbent & Eco-Friendly - Ideal for Home, Office & Bathrooms - Septic Safe & RV-Friendly - Bulk Toilet Paper Supply - Made in USA ",data/multimodal_search_images/idx_295.jpg
296,"READING GLASSES 5 pack Ladies Small Lenses Polka Dots Patterned Temples for Women Reading Size for manual measurement,there may be a 0 to 1 cm error,belongs to the normal phenomenon. Due to the difference between different monitors,the picture may not reflect the actual color of the item.Thank you! . Strength available:+0.5/+0.75/+1.0/+1.25/+1.5/+1.75/+2.0/+2.25/+2.5/+2.75/+3.0/+3.5/+4.0 Width of the forehead frame:13.9cm/5.5 inches(approx.) Frame height:3.1cm/1.25 inches(approx.)  Lens Width:5.5cm/2.19 inches(approx.) Temple length:13.5cm/5.31 inches(approx.)",data/multimodal_search_images/idx_296.jpg
297,"Embargo Shop Original Unisex Leather Short Cigarette Holder Handmade 3.8""/97mm - Standart Size Buy a wonderful fashion accessory & Keep away your hands from the cigarette & Get less harm from smoking by filtering cigarette smoke with cigarettes holders! For more than one decade the cigarette holder has been a symbol of elegance and daintiness. This cig holder is made by Ukrainian masters from food plastic of the highest quality and leather with an elegant pattern. The men's cigarette holder has a small size and is quite simple. Due to this, a short cigarette holder for men is convenient for everyday use. Such a cigarette holder will also become a wonderful present for a beloved person, boss or colleague. Why should you buy exactly this leather cigarette holder? The cigarette holder is made of food noble black plastic in leather cover. The cigarette holder is made of food noble black plastic in leather cover. Graceful and intricate pattern on the leather insert highlights this cigarette holder leather from the hundreds of others making it the real visiting-card of his owner. Graceful and intricate pattern on the leather insert highlights this cigarette holder leather from the hundreds of others making it the real visiting-card of his owner. In the cigarette holder the smoke cools and traumatizes the lungs less. In the cigarette holder the smoke cools and traumatizes the lungs less. This Marlboro cigarettes holder is perfectly suited for usage with a huge account of types of cigarettes including such famous brand as Marlboro and others. This Marlboro cigarettes holder is perfectly suited for usage with a huge account of types of cigarettes including such famous brand as Marlboro and others. This cig holder is sold in a pasteboard box with a logo in the set with branded poach which will help you to save it from breakage and impurity. This cig holder is sold in a pasteboard box with a logo in the set with branded poach which will help you to save it from breakage and impurity. Our cigarette mouthpiece will easily help you to save health and to complement an image! Also we offer LIFE time WARRANTY for all our goods. In case of your dissatisfaction of the purchase we will get the product back and send you a new one. ORDER THE BEST CIGARETTE HOLDER right now and enjoy the purchase in the nearest time!",data/multimodal_search_images/idx_297.jpg
298,"VITENZI Sunglasses with Readers for Women Tinted Reading Sun Glasses, Gela The Gela Librarian Style Bifocal Reading Sunglasses for women are constructed for comfort and durability with designs inspired by modern Italian eye-wear. Featuring a lightweight yet strong frame, these comfortable yet premium glasses for women will hold up to the rigors of frequent use.FAQsWhat are bifocal sunglasses?Bifocal sunglasses are sunglasses with bifocals built-in on the lower part of the lens for outdoor reading.Are bifocal sunglasses any good and can I wear them all the time?VITENZI reading sunglasses readers are designed to be comfortable and can be worn all day.Are bifocal sunglasses good for driving?Yes, our bifocal sunglasses can be worn for daytime driving.Frame Dimensions:Lens Width: 54 mmBridge: 16 mmHeight: 47 mmLength: 137 mm",data/multimodal_search_images/idx_298.jpg
299,"Weiman Cook Top Scrubbing Pads, 18 Count, 6 Pack Cuts Through The Toughest Stains - Scrubbing Pads Carefully Wipe Away Residue ",data/multimodal_search_images/idx_299.jpg
300,"Poo Pourri Tropical Hibiscus Before You Go Spray, 2 Ounce (2 Count) SPoo Pourri Tropical Hibiscus Before You Go Spray 2 oz - 2 Pack",data/multimodal_search_images/idx_300.jpg
301,"Prevail Super Absorbent Underpads, Prevail Super Absbnt Undrpd, (1 CASE, 100 EACH) High quality, super absorbent with a thick polypropylene backing that is strong and melt resistant. Includes integra-mat bonding and diamond embossing for greater product integrity. Latex free.",data/multimodal_search_images/idx_301.jpg
302,"PAISUE 9V Rechargeable Batteries, 1300mAh High Capacity Lithium-ion Long Lasting Batteries for Smoke Detector Fire Alarm Multimeter Radio Microphone with USB-C Fast Charging Cable (3-Count) Package includes: 3X rechargeable 9V battery 1X 2 in 1 charging cable.We provide best quality products to the customers.",data/multimodal_search_images/idx_302.jpg
303,GUVIVI Blue Light Blocking Glasses Square Nerd Eyeglasses Frame Anti Blue Ray for Men Women Computer Game Glasses Transparent Lens (Transparent Brown) ,data/multimodal_search_images/idx_303.jpg
304,"Life Extension Bio-Curcumin Elite 400 mg 60 Vegetarian Capsules (2 Pack) Life Extension Bio-Curcumin Elite protects free curcuminoids from conjugation by combining curcumin with fenugreek fibers. Doing so produces more bioavailability and tissue distribution of free curcuminoids than unformulated curcumin, and they last much longer in the bloodstream. That translates into more comprehensive whole-body health support from a curcumin supplement.",data/multimodal_search_images/idx_304.jpg
305,"Peppermint Oil Bug Spray for Home, Indoor Insect and Pest Repellent - Safe for Pets and Kids - Naturally Made with Essential Oils – 1, 16 OZ Bottle ",data/multimodal_search_images/idx_305.jpg
306,LEOBRO Hand-held Groove Gap Cleaning Tools Door Window Track Cleaning Brushes Air Conditioning Shutter Cleaning Brushes Pack of 4 ,data/multimodal_search_images/idx_306.jpg
307,"Contour Flip Pillow - 10-in-1 Rest Positions Wedge Pillow for Gentle, Plush Elevation for Back, Knees, Legs or Stomach Support Comfort & Relief - Standard Size (20 inch Width - Pillow ONLY) ",data/multimodal_search_images/idx_307.jpg
308,"DAWGS Women's Loudmouth Patterns Z Sandals | Lightweight | Ultra Soft | Arch Support | All Day Comfort The LoudMouth Z is DAWGS' most popular sandal in LoudMouth patterns! Getting its name from the ""Z"" strap pattern across the top of the shoe, this sandal was built for lasting comfort and arch support. Features include a massaging foot-bed, UltraThick sole and super lightweight design. The EVA material is odor resistant, non-marking, and extremely easy to clean. DAWGS Z's are open, airy and easy to slip on, making this sandal your perfect spring and summer staple. A great alternative to your average flip-flop, the comfort of the ""Z"" strap will take you from day to night with ease. Multiple sizes and patterns available.",data/multimodal_search_images/idx_308.jpg
